command,mean,stddev,median,user,system,min,max,parameter_m
bin/mixed_radix 5000 8,0.005730302203636364,0.0001146814284531482,0.00572736184,0.005614501818181818,0.00019212181818181818,0.00560158384,0.0059983458400000005,8
bin/mixed_radix 5000 9,0.01458855274909091,0.0005638075718236596,0.01459581584,0.014188683636363638,0.0003963854545454545,0.01377492984,0.01536197884,9
bin/mixed_radix 5000 10,0.02829122511272727,0.0005324262662268069,0.028290657840000004,0.02817695636363637,0.0001428290909090909,0.027025886840000003,0.029032984840000005,10
bin/mixed_radix 5000 11,0.07003306729454546,0.0009111378167717932,0.06980861684,0.06976659272727272,0.00021735454545454547,0.06906396484,0.07184021784,11
bin/mixed_radix 5000 12,0.14023767284,0.0029857743110877997,0.13874113884,0.13979477454545455,0.0002985872727272727,0.13759877084,0.14617304684000001,12
bin/mixed_radix 5000 13,0.36225077284,0.010017698294922626,0.35803932984000003,0.3612010472727273,0.00047476909090909085,0.35599783184000006,0.38838241384000005,13
bin/mixed_radix 5000 14,0.7405200592945455,0.01214723305927655,0.73625214784,0.7389998654545454,0.0004905872727272727,0.72777099284,0.76714364684,14
bin/mixed_radix 5000 15,1.8610761257490909,0.021580296776312582,1.85857831684,1.8575940472727275,0.00042904181818181815,1.8339408178400003,1.90026321284,15
