command,mean,stddev,median,user,system,min,max,parameter_m
../bin/reference 5000 10,0.1385168611272727,0.0021849669481598657,0.1384088514,0.1380810018181818,0.0001536709090909091,0.1356321134,0.14419980340000002,10
../bin/reference 5000 11,0.29941990249090905,0.003335021527767777,0.2996197514,0.2984775472727273,0.00043202727272727276,0.2939356294,0.30404605840000004,11
../bin/reference 5000 12,0.6489481938545455,0.02846249822203008,0.6367626044,0.6478690018181817,0.0003137963636363636,0.6348365304,0.7302333784,12
../bin/reference 5000 13,1.3952914245818182,0.010061538727722294,1.3997315103999999,1.3930194563636362,0.0004382018181818182,1.3797152894,1.4078047433999998,13
../bin/reference 5000 14,3.0045622785818185,0.10570297354357765,2.9765870884,3.00028782,0.000774970909090909,2.9473622014,3.3190496214,14
../bin/reference 5000 15,6.307813217127272,0.017983888371426233,6.3042112993999995,6.300441183636365,0.000569390909090909,6.2879956294,6.3503190014,15
